Ganked!,nbn,upgrade,ur,"While the Runner is accessing this card from R&D, they must reveal it.
When the Runner accesses this card, you may trash it to force the Runner to encounter a rezzed piece of ice protecting this server.",Ambush
Earth Station: SEA Headquarters,weyland-consortium,identity,ur,"Limit 1 remote server.
As an additional cost to run HQ, the Runner must pay 1[credit].
[click]: Flip this identity.
Flip side:
Limit 1 remote server.
As an additional cost to run a remote server, the Runner must pay 6[credit].
When the Runner makes a successful run on HQ, flip this identity.",Division
Transport Monopoly,weyland-consortium,agenda,ur,"When you score this agenda, place 2 agenda counters on it.
<strong>Hosted agenda counter:</strong> This run cannot be declared successful. <em>(This effect does not cause the run to become unsuccessful.)</em> Use this ability only once per turn.",Initiative
Wall to Wall,weyland-consortium,asset,ur,"When your turn begins, if you have any other rezzed assets, resolve 1 of the following; otherwise, resolve up to 3:<ul><li>Draw 1 card.</li><li>Gain 1[credit].</li><li>Place 1 advancement token on a piece of ice.</li><li>Add this asset to HQ.</li></ul>",Advertisement
Akhet,weyland-consortium,ice,ur,"You can advance this ice.
While there are 3 or more hosted advancement tokens, this ice has +3 strength and the Runner cannot break more than 1 of its printed subroutines during each encounter.
[subroutine] Gain 1[credit]. Place 1 advancement token on an installed card.
[subroutine] End the run.",Barrier
Colossus,weyland-consortium,ice,ur,"You can advance this ice. It has +1 strength for each hosted advancement token.
[subroutine] Give the Runner 1 tag. If there are 3 or more hosted advancement tokens, instead give the Runner 2 tags.
[subroutine] Trash 1 installed program. If there are 3 or more hosted advancement tokens, instead trash 1 installed program and 1 installed resource.",Sentry - Destroyer
Winchester,weyland-consortium,ice,ur,"While this ice is protecting HQ, it gains ""[subroutine] <trace>Trace 3</trace> If successful, end the run."" after all its other subroutines.
[subroutine] <trace>Trace 4</trace> If successful, trash 1 installed program.
[subroutine] <trace>Trace 3</trace> If successful, trash 1 installed piece of hardware.",Sentry - Tracer - Destroyer
Argus Crackdown,weyland-consortium,operation,ur,"Play only if there is no active <strong>lockdown</strong>. This operation is not trashed until your next turn begins.
Whenever the Runner makes a successful run on a server protected by ice, do 2 meat damage.",Lockdown - Gray Ops
Cayambe Grid,weyland-consortium,upgrade,ur,"When your turn begins, place 1 advancement token on a piece of ice protecting this server.
Whenever the Runner approaches this server, end the run unless they pay 2[credit] for each advanced piece of ice protecting this server.
Limit 1 <strong>region</strong> per server.",Region
Cyberdex Sandbox,neutral-corp,agenda,ur,"The first time each turn you purge virus counters, gain 4[credit].
When you score this agenda, you may purge virus counters.",Security
False Lead,neutral-corp,agenda,ur,"<strong>Forfeit this agenda:</strong> If the Runner has 2 or more [click] remaining, they lose [click][click].",Security
NAPD Cordon,neutral-corp,operation,ur,"Play only if there is no active <strong>lockdown</strong>. This operation is not trashed until your next turn begins.
As an additional cost to steal an agenda, the Runner must pay 4[credit], plus 2[credit] for each advancement token on that agenda.",Lockdown
Labor Rights,anarch,event,mor
Crowdfunding,criminal,resource,mor,"When you install this resource, load 3[credit] onto it. When it is empty, trash it and draw 1 card.
When your turn begins, take 1[credit] from this resource.
When your turn ends, if you made at least 3 successful runs this turn and this card is in your heap, you may install it, ignoring all costs.",Seedy - Virtual
Embolus,jinteki,upgrade,mor
Slot Machine,nbn,ice,mor,"When the Runner encounters this ice, they put the top card of the stack on the bottom, then you reveal the top 3 cards of the stack.
[subroutine] The Runner loses 3[credit].
[subroutine] If you revealed 2 or more cards that share a type when this encounter began, gain 3[credit].
[subroutine] If you revealed 3 or more cards that share a type when this encounter began, place 3 advancement tokens on an installed card.",Code Gate
Border Control,weyland-consortium,ice,mor,"[trash]: End the run. Use this ability only during a run on this server.
[subroutine] Gain 1[credit] for each piece of ice protecting this server.
[subroutine] End the run.",Barrier
Timely Public Release,neutral-corp,agenda,mor,"When you score this agenda, place 1 agenda counter on it.
<strong>Hosted agenda counter</strong>: Install 1 piece of ice from HQ or Archives in any position protecting a server, ignoring all costs.",Initiative
Medium,anarch,program,sm,"Whenever you make a successful run on R&D, place 1 virus counter on this program.
Whenever you breach R&D, choose a number less than the number of hosted virus counters. Access that many additional cards.",Virus
Parasite,anarch,program,sm,"Install Parasite only on a rezzed piece of ice.
Host ice has -1 strength for each virus counter on Parasite and is trashed if its strength is 0 or less.
When your turn begins, place 1 virus counter on Parasite.",Virus
e3 Feedback Implants,criminal,hardware,sm,"Whenever you break a subroutine on a piece of ice, you may pay 1[credit] to break 1 subroutine on that ice.
<errata>Errata from FAQ 3.0.1</errata>",Mod
Cache,criminal,program,sm,"Place 3 virus counters on Cache when it is installed.
<strong>Hosted virus counter:</strong> Gain 1[credit].",Virus
Indexing,shaper,event,sm,"Run R&D. If successful, instead of breaching R&D, you may look at the top 5 cards of R&D and arrange them in any order.",Run
"Cerberus ""Lady"" H1",shaper,program,sm,"When you install this program, place 4 power counters on it.
Interface → <strong>Hosted power counter:</strong> Break up to 2 <strong>barrier</strong> subroutines.
<strong>1[credit]:</strong> +1 strength.",Icebreaker - Fracter
Lucky Find,neutral-runner,event,sm,"As an additional cost to play this event, spend [click].
Gain 9[credit].",Double
Prepaid VoicePAD,neutral-runner,hardware,sm,"1[recurring-credit] <em>(When you install this card and before your turn begins, refill to 1 hosted credit.)</em>
You can spend hosted credits to play events.",Gear
NEXT Bronze,haas-bioroid,ice,sm,"NEXT Bronze has +1 strength for each rezzed piece of <strong>NEXT</strong> ice.
[subroutine] End the run.",Code Gate - NEXT
NEXT Silver,haas-bioroid,ice,sm,"NEXT Silver gains ""[subroutine] End the run."" for each rezzed piece of <strong>NEXT</strong> ice.",Barrier - NEXT
Hostile Infrastructure,jinteki,asset,sm
Turtlebacks,jinteki,asset,sm,Gain 1[credit] whenever you create a server.,Clone
Sweeps Week,nbn,operation,sm
SanSan City Grid,nbn,upgrade,sm,"Each agenda in the root of this server gets -1 advancement requirement.
Limit 1 <strong>region</strong> per server.",Region
Executive Boot Camp,weyland-consortium,asset,sm
Scorched Earth,weyland-consortium,operation,sm,"Play only if the Runner is tagged.
Do 4 meat damage.",Black Ops
Excalibur,neutral-corp,ice,sm,[subroutine] The Runner cannot make another run this turn.,Mythic - Grail
Subliminal Messaging,neutral-corp,operation,sm,"Gain 1[credit].
The first time each turn you play a copy of Subliminal Messaging, gain [click].
When your turn begins, if this card is in Archives and the Runner did not initiate any runs during their last turn, you may reveal this card and add it to HQ.",Gray Ops
"Rene ""Loup"" Arcemont: Party Animal",anarch,identity,sg,"The first time each turn you trash a card you are accessing, gain 1[credit] and draw 1 card.",G-mod
Wildcat Strike,anarch,event,sg
Carnivore,anarch,hardware,sg,"+1[mu]
Access → <strong>Trash 2 cards from your grip:</strong> Trash the card you are accessing. Use this ability only once per turn.
Limit 1 <strong>console</strong> per player.",Console
Botulus,anarch,program,sg,"Install only on a piece of ice.
When you install this program and when your turn begins, place 1 virus counter on this program.
<strong>Hosted virus counter:</strong> Break 1 subroutine on host ice.",Virus
Buzzsaw,anarch,program,sg,"Interface → 1[credit]: Break up to 2 <strong>code gate</strong> subroutines.
3[credit]: +1 strength.",Icebreaker - Decoder
Cleaver,anarch,program,sg,"Interface → 1[credit]: Break up to 2 <strong>barrier</strong> subroutines.
2[credit]: +1 strength.",Icebreaker - Fracter
Fermenter,anarch,program,sg,"When you install this program and when your turn begins, place 1 virus counter on this program.
[click], [trash]: Gain 2[credit] for each hosted virus counter.",Virus
Leech,anarch,program,sg,"Whenever you make a successful run on a central server, place 1 virus counter on this program.
<strong>Hosted virus counter:</strong> The ice you are encountering gets -1 strength for the remainder of this encounter.",Virus
Cookbook,anarch,resource,sg,"Whenever you install a <strong>virus</strong> program, you may place 1 virus counter on it.",Virtual
Zahya Sadeghi: Versatile Smuggler,criminal,identity,sg,"Whenever a run on HQ or R&D ends, you may gain 1[credit] for each time you accessed a card during that run. Use this ability only once per turn.",Cyborg
Mutual Favor,criminal,event,sg
Tread Lightly,criminal,event,sg,"Run any server. During that run, the rez cost of each piece of ice is increased by 3[credit].",Run
Docklands Pass,criminal,hardware,sg
Pennyshaver,criminal,hardware,sg,"+1[mu]
Whenever you make a successful run, place 1[credit] on this hardware.
[click]: Place 1[credit] on this hardware, then take all credits from it.
Limit 1 <strong>console</strong> per player.",Console
Carmen,criminal,program,sg,"If you made a successful run this turn, this program costs 2[credit] less to install.
Interface → 1[credit]: Break 1 <strong>sentry</strong> subroutine.
2[credit]: +3 strength.",Icebreaker - Killer
Marjanah,criminal,program,sg,"Interface → 2[credit]: Break 1 <strong>barrier</strong> subroutine. If you made a successful run this turn, this ability costs 1[credit] less to use.
1[credit]: +1 strength.",Icebreaker - Fracter
Tranquilizer,criminal,program,sg,"Install only on a piece of ice.
When you install this program and when your turn begins, place 1 virus counter on this program. Then, if there are 3 or more hosted virus counters, derez host ice.",Virus
Red Team,criminal,resource,sg,"When you install this resource, load 12[credit] onto it. When it is empty, trash it.
[click]: Run a central server you have not run this turn. If successful, take 3[credit] from this resource.",Job
